#TYPE System.Management.Automation.PSCustomObject,,,,,
"Date","Time","Total","InUse","Free","PctUsed"
"1/18/2018","3:45:00 PM","3000","718","2282","24"
"1/18/2018","3:50:00 PM","3000","748","2252","25"
"1/18/2018","3:55:00 PM","3000","2375","625","79"
"1/18/2018","4:00:00 PM","3000","1984","1016","66"
"1/18/2018","4:05:00 PM","3000","2546","454","85"
"1/18/2018","4:10:00 PM","3000","2429","571","81"
"1/18/2018","4:15:00 PM","3000","1330","1670","44"
"1/18/2018","4:20:00 PM","3000","586","2414","20"
"1/18/2018","4:25:00 PM","3000","2452","548","82"
"1/18/2018","4:30:00 PM","3000","2070","930","69"
"1/18/2018","4:35:00 PM","3000","1708","1292","57"
"1/18/2018","4:40:00 PM","3000","1572","1428","52"
"1/18/2018","4:45:00 PM","3000","1783","1217","59"
"1/18/2018","4:50:00 PM","3000","1371","1629","46"
"1/18/2018","4:55:00 PM","3000","2543","457","85"
"1/18/2018","5:00:00 PM","3000","2025","975","68"
"1/18/2018","5:05:00 PM","3000","1179","1821","39"
"1/18/2018","5:10:00 PM","3000","2103","897","70"
"1/18/2018","5:15:00 PM","3000","2536","464","85"
"1/18/2018","5:20:00 PM","3000","1284","1716","43"
"1/18/2018","5:25:00 PM","3000","665","2335","22"
"1/18/2018","5:30:00 PM","3000","883","2117","29"
"1/18/2018","5:35:00 PM","3000","2357","643","79"
"1/18/2018","5:45:00 PM","3000","571","2429","19"
"1/18/2018","5:50:00 PM","3000","1291","1709","43"
"1/18/2018","5:55:00 PM","3000","1286","1714","43"
"1/18/2018","6:00:00 PM","3000","1402","1598","47"
"1/18/2018","6:05:00 PM","3000","1756","1244","59"
"1/18/2018","6:10:00 PM","3000","823","2177","27"
"1/18/2018","6:15:00 PM","3000","1594","1406","53"
"1/18/2018","6:20:00 PM","3000","626","2374","21"
"1/18/2018","6:25:00 PM","3000","914","2086","30"
"1/18/2018","6:30:00 PM","3000","2042","958","68"
"1/18/2018","6:35:00 PM","3000","2145","855","72"
"1/18/2018","6:40:00 PM","3000","1851","1149","62"
"1/18/2018","6:45:00 PM","3000","2053","947","68"
"1/18/2018","6:50:00 PM","3000","1013","1987","34"
"1/18/2018","6:55:00 PM","3000","985","2015","33"
"1/18/2018","7:00:00 PM","3000","1584","1416","53"
"1/18/2018","7:05:00 PM","3000","2199","801","73"
"1/18/2018","7:10:00 PM","3000","2537","463","85"
"1/18/2018","7:15:00 PM","3000","1365","1635","46"
"1/18/2018","7:20:00 PM","3000","814","2186","27"
"1/18/2018","7:25:00 PM","3000","2146","854","72"
"1/18/2018","7:30:00 PM","3000","606","2394","20"
"1/18/2018","7:35:00 PM","3000","2218","782","74"
"1/18/2018","7:40:00 PM","3000","2175","825","73"
"1/18/2018","7:50:00 PM","3000","1350","1650","45"
"1/18/2018","7:55:00 PM","3000","949","2051","32"
"1/18/2018","8:00:00 PM","3000","876","2124","29"
"1/18/2018","8:05:00 PM","3000","549","2451","18"
"1/18/2018","8:10:00 PM","3000","1489","1511","50"
"1/18/2018","8:15:00 PM","3000","2566","434","86"
"1/18/2018","8:20:00 PM","3000","1074","1926","36"
"1/18/2018","8:25:00 PM","3000","619","2381","21"
"1/18/2018","8:30:00 PM","3000","2679","321","89"
"1/18/2018","8:35:00 PM","3000","930","2070","31"
"1/18/2018","8:40:00 PM","3000","1610","1390","54"
"1/18/2018","8:45:00 PM","3000","525","2475","18"
"1/18/2018","8:50:00 PM","3000","888","2112","30"
"1/18/2018","8:55:00 PM","3000","1901","1099","63"
"1/18/2018","9:00:00 PM","3000","2383","617","79"
"1/18/2018","9:05:00 PM","3000","1019","1981","34"
"1/18/2018","9:10:00 PM","3000","2368","632","79"
"1/18/2018","9:15:00 PM","3000","1025","1975","34"
"1/18/2018","9:20:00 PM","3000","1088","1912","36"
"1/18/2018","9:25:00 PM","3000","2388","612","80"
"1/18/2018","9:30:00 PM","3000","2491","509","83"
"1/18/2018","9:35:00 PM","3000","1391","1609","46"
"1/18/2018","9:40:00 PM","3000","2247","753","75"
"1/18/2018","9:45:00 PM","3000","608","2392","20"
"1/18/2018","9:55:00 PM","3000","1482","1518","49"
"1/18/2018","10:00:00 PM","3000","1379","1621","46"
"1/18/2018","10:05:00 PM","3000","2562","438","85"
"1/18/2018","10:10:00 PM","3000","1210","1790","40"
"1/18/2018","10:15:00 PM","3000","1365","1635","46"
"1/18/2018","10:20:00 PM","3000","2001","999","67"
"1/18/2018","10:25:00 PM","3000","1076","1924","36"
"1/18/2018","10:30:00 PM","3000","913","2087","30"
"1/18/2018","10:35:00 PM","3000","977","2023","33"
"1/18/2018","10:40:00 PM","3000","600","2400","20"
"1/18/2018","10:45:00 PM","3000","2265","735","76"
"1/18/2018","10:50:00 PM","3000","1799","1201","60"
"1/18/2018","10:55:00 PM","3000","697","2303","23"
"1/18/2018","11:00:00 PM","3000","1916","1084","64"
"1/18/2018","11:05:00 PM","3000","745","2255","25"
"1/18/2018","11:10:00 PM","3000","1200","1800","40"
"1/18/2018","11:15:00 PM","3000","1494","1506","50"
"1/18/2018","11:20:00 PM","3000","1228","1772","41"
"1/18/2018","11:25:00 PM","3000","1805","1195","60"
"1/18/2018","11:30:00 PM","3000","2430","570","81"
"1/18/2018","11:35:00 PM","3000","1052","1948","35"
"1/18/2018","11:40:00 PM","3000","1124","1876","37"
"1/18/2018","11:45:00 PM","3000","1620","1380","54"
"1/18/2018","11:50:00 PM","3000","1485","1515","50"
"1/18/2018","11:55:00 PM","3000","1791","1209","60"
"1/19/2018","12:00:00 AM","3000","980","2020","33"
"1/19/2018","12:05:00 AM","3000","502","2498","17"
"1/19/2018","12:10:00 AM","3000","1558","1442","52"
"1/19/2018","12:15:00 AM","3000","1785","1215","60"
"1/19/2018","12:20:00 AM","3000","1196","1804","40"
"1/19/2018","12:25:00 AM","3000","742","2258","25"
"1/19/2018","12:30:00 AM","3000","708","2292","24"
"1/19/2018","12:35:00 AM","3000","1647","1353","55"
"1/19/2018","12:40:00 AM","3000","1435","1565","48"
"1/19/2018","12:45:00 AM","3000","815","2185","27"
"1/19/2018","12:50:00 AM","3000","1781","1219","59"
"1/19/2018","12:55:00 AM","3000","1106","1894","37"
"1/19/2018","1:00:00 AM","3000","1648","1352","55"
"1/19/2018","1:05:00 AM","3000","1497","1503","50"
"1/19/2018","1:10:00 AM","3000","2188","812","73"
"1/19/2018","1:15:00 AM","3000","1030","1970","34"
"1/19/2018","1:20:00 AM","3000","1904","1096","63"
"1/19/2018","1:25:00 AM","3000","1694","1306","56"
"1/19/2018","1:30:00 AM","3000","809","2191","27"
"1/19/2018","1:35:00 AM","3000","1026","1974","34"
"1/19/2018","1:40:00 AM","3000","1032","1968","34"
"1/19/2018","1:45:00 AM","3000","570","2430","19"
"1/19/2018","1:50:00 AM","3000","1678","1322","56"
"1/19/2018","1:55:00 AM","3000","2162","838","72"
"1/19/2018","2:00:00 AM","3000","2253","747","75"
"1/19/2018","2:10:00 AM","3000","2648","352","88"
"1/19/2018","2:15:00 AM","3000","650","2350","22"
"1/19/2018","2:20:00 AM","3000","2397","603","80"
"1/19/2018","2:25:00 AM","3000","2173","827","72"
"1/19/2018","2:30:00 AM","3000","509","2491","17"
"1/19/2018","2:35:00 AM","3000","614","2386","20"
"1/19/2018","2:40:00 AM","3000","965","2035","32"
"1/19/2018","2:45:00 AM","3000","2619","381","87"
"1/19/2018","2:50:00 AM","3000","2583","417","86"
"1/19/2018","2:55:00 AM","3000","1025","1975","34"
"1/19/2018","3:00:00 AM","3000","2466","534","82"
"1/19/2018","3:05:00 AM","3000","1669","1331","56"
"1/19/2018","3:10:00 AM","3000","1831","1169","61"
"1/19/2018","3:15:00 AM","3000","1163","1837","39"
"1/19/2018","3:20:00 AM","3000","1678","1322","56"
"1/19/2018","3:25:00 AM","3000","2362","638","79"
"1/19/2018","3:30:00 AM","3000","1513","1487","50"
"1/19/2018","3:35:00 AM","3000","1865","1135","62"
"1/19/2018","3:40:00 AM","3000","721","2279","24"
"1/19/2018","3:45:00 AM","3000","1701","1299","57"
"1/19/2018","3:50:00 AM","3000","979","2021","33"
"1/19/2018","3:55:00 AM","3000","1279","1721","43"
"1/19/2018","4:00:00 AM","3000","653","2347","22"
"1/19/2018","4:05:00 AM","3000","969","2031","32"
"1/19/2018","4:10:00 AM","3000","1723","1277","57"
"1/19/2018","4:20:00 AM","3000","1138","1862","38"
"1/19/2018","4:25:00 AM","3000","1754","1246","58"
"1/19/2018","4:30:00 AM","3000","1933","1067","64"
"1/19/2018","4:35:00 AM","3000","1363","1637","45"
"1/19/2018","4:40:00 AM","3000","2602","398","87"
"1/19/2018","4:45:00 AM","3000","1839","1161","61"
"1/19/2018","4:50:00 AM","3000","2462","538","82"
"1/19/2018","4:55:00 AM","3000","2278","722","76"
"1/19/2018","5:00:00 AM","3000","1473","1527","49"
"1/19/2018","5:05:00 AM","3000","1247","1753","42"
"1/19/2018","5:10:00 AM","3000","509","2491","17"
"1/19/2018","5:15:00 AM","3000","1873","1127","62"
"1/19/2018","5:20:00 AM","3000","2531","469","84"
"1/19/2018","5:25:00 AM","3000","2231","769","74"
"1/19/2018","5:30:00 AM","3000","1455","1545","49"
"1/19/2018","5:35:00 AM","3000","1292","1708","43"
"1/19/2018","5:40:00 AM","3000","1860","1140","62"
"1/19/2018","5:45:00 AM","3000","787","2213","26"
"1/19/2018","5:50:00 AM","3000","2627","373","88"
"1/19/2018","5:55:00 AM","3000","1032","1968","34"
"1/19/2018","6:00:00 AM","3000","2112","888","70"
"1/19/2018","6:05:00 AM","3000","1200","1800","40"
"1/19/2018","6:10:00 AM","3000","1310","1690","44"
"1/19/2018","6:15:00 AM","3000","1596","1404","53"
"1/19/2018","6:25:00 AM","3000","1930","1070","64"
"1/19/2018","6:30:00 AM","3000","1261","1739","42"
"1/19/2018","6:35:00 AM","3000","2087","913","70"
"1/19/2018","6:40:00 AM","3000","842","2158","28"
"1/19/2018","6:45:00 AM","3000","2359","641","79"
"1/19/2018","6:50:00 AM","3000","717","2283","24"
"1/19/2018","6:55:00 AM","3000","1857","1143","62"
"1/19/2018","7:00:00 AM","3000","911","2089","30"
"1/19/2018","7:05:00 AM","3000","1201","1799","40"
"1/19/2018","7:10:00 AM","3000","1654","1346","55"
"1/19/2018","7:15:00 AM","3000","809","2191","27"
"1/19/2018","7:20:00 AM","3000","1586","1414","53"
"1/19/2018","7:25:00 AM","3000","1283","1717","43"
"1/19/2018","7:30:00 AM","3000","844","2156","28"
"1/19/2018","7:35:00 AM","3000","1181","1819","39"
"1/19/2018","7:40:00 AM","3000","1613","1387","54"
"1/19/2018","7:45:00 AM","3000","501","2499","17"
"1/19/2018","7:50:00 AM","3000","2009","991","67"
"1/19/2018","7:55:00 AM","3000","1437","1563","48"
"1/19/2018","8:00:00 AM","3000","2430","570","81"
"1/19/2018","8:05:00 AM","3000","1036","1964","35"
"1/19/2018","8:10:00 AM","3000","821","2179","27"
"1/19/2018","8:15:00 AM","3000","1550","1450","52"
"1/19/2018","8:20:00 AM","3000","1731","1269","58"
"1/19/2018","8:30:00 AM","3000","984","2016","33"
"1/19/2018","8:35:00 AM","3000","1148","1852","38"
"1/19/2018","8:40:00 AM","3000","587","2413","20"
"1/19/2018","8:45:00 AM","3000","2571","429","86"
"1/19/2018","8:50:00 AM","3000","2482","518","83"
"1/19/2018","8:55:00 AM","3000","994","2006","33"
"1/19/2018","9:00:00 AM","3000","565","2435","19"
"1/19/2018","9:05:00 AM","3000","2672","328","89"
"1/19/2018","9:10:00 AM","3000","1341","1659","45"
"1/19/2018","9:15:00 AM","3000","501","2499","17"
"1/19/2018","9:20:00 AM","3000","1655","1345","55"
"1/19/2018","9:25:00 AM","3000","1002","1998","33"
"1/19/2018","9:30:00 AM","3000","2643","357","88"
"1/19/2018","9:35:00 AM","3000","2047","953","68"
"1/19/2018","9:40:00 AM","3000","2467","533","82"
"1/19/2018","9:45:00 AM","3000","503","2497","17"
"1/19/2018","9:50:00 AM","3000","733","2267","24"
"1/19/2018","9:55:00 AM","3000","909","2091","30"
"1/19/2018","10:00:00 AM","3000","2369","631","79"
"1/19/2018","10:05:00 AM","3000","568","2432","19"
"1/19/2018","10:10:00 AM","3000","1111","1889","37"
"1/19/2018","10:15:00 AM","3000","2192","808","73"
"1/19/2018","10:20:00 AM","3000","667","2333","22"
"1/19/2018","10:25:00 AM","3000","1076","1924","36"
"1/19/2018","10:30:00 AM","3000","2619","381","87"
"1/19/2018","10:40:00 AM","3000","2603","397","87"
"1/19/2018","10:45:00 AM","3000","2285","715","76"
"1/19/2018","10:50:00 AM","3000","1255","1745","42"
"1/19/2018","10:55:00 AM","3000","1510","1490","50"
"1/19/2018","11:00:00 AM","3000","2157","843","72"
"1/19/2018","11:05:00 AM","3000","579","2421","19"
"1/19/2018","11:10:00 AM","3000","2074","926","69"
"1/19/2018","11:15:00 AM","3000","2596","404","87"
"1/19/2018","11:20:00 AM","3000","1150","1850","38"
"1/19/2018","11:25:00 AM","3000","961","2039","32"
"1/19/2018","11:30:00 AM","3000","2276","724","76"
"1/19/2018","11:35:00 AM","3000","1116","1884","37"
"1/19/2018","11:40:00 AM","3000","1682","1318","56"
"1/19/2018","11:45:00 AM","3000","637","2363","21"
"1/19/2018","11:50:00 AM","3000","2280","720","76"
"1/19/2018","11:55:00 AM","3000","1172","1828","39"
"1/19/2018","12:00:00 PM","3000","1301","1699","43"
"1/19/2018","12:05:00 PM","3000","707","2293","24"
"1/19/2018","12:10:00 PM","3000","1672","1328","56"
"1/19/2018","12:15:00 PM","3000","2466","534","82"
"1/19/2018","12:20:00 PM","3000","2515","485","84"
"1/19/2018","12:25:00 PM","3000","1035","1965","35"
"1/19/2018","12:30:00 PM","3000","1019","1981","34"
"1/19/2018","12:35:00 PM","3000","1770","1230","59"
"1/19/2018","12:45:00 PM","3000","1137","1863","38"
"1/19/2018","12:50:00 PM","3000","759","2241","25"
"1/19/2018","12:55:00 PM","3000","804","2196","27"
"1/19/2018","1:00:00 PM","3000","1105","1895","37"
"1/19/2018","1:05:00 PM","3000","1709","1291","57"
"1/19/2018","1:10:00 PM","3000","2145","855","72"
"1/19/2018","1:15:00 PM","3000","620","2380","21"
"1/19/2018","1:20:00 PM","3000","1361","1639","45"
"1/19/2018","1:25:00 PM","3000","2203","797","73"
"1/19/2018","1:30:00 PM","3000","1169","1831","39"
"1/19/2018","1:35:00 PM","3000","1686","1314","56"
"1/19/2018","1:40:00 PM","3000","731","2269","24"
"1/19/2018","1:45:00 PM","3000","1008","1992","34"
"1/19/2018","1:50:00 PM","3000","862","2138","29"
"1/19/2018","1:55:00 PM","3000","2645","355","88"
"1/19/2018","2:00:00 PM","3000","1798","1202","60"
"1/19/2018","2:05:00 PM","3000","2057","943","69"
"1/19/2018","2:10:00 PM","3000","1011","1989","34"
"1/19/2018","2:15:00 PM","3000","1973","1027","66"
"1/19/2018","2:20:00 PM","3000","1503","1497","50"
"1/19/2018","2:25:00 PM","3000","2047","953","68"
"1/19/2018","2:30:00 PM","3000","2242","758","75"
"1/19/2018","2:35:00 PM","3000","1442","1558","48"
"1/19/2018","2:40:00 PM","3000","2657","343","89"
"1/19/2018","2:45:00 PM","3000","2641","359","88"
"1/19/2018","2:55:00 PM","3000","1457","1543","49"
"1/19/2018","3:00:00 PM","3000","1245","1755","42"
"1/19/2018","3:05:00 PM","3000","1703","1297","57"
"1/19/2018","3:10:00 PM","3000","969","2031","32"
"1/19/2018","3:15:00 PM","3000","2386","614","80"
"1/19/2018","3:20:00 PM","3000","1673","1327","56"
"1/19/2018","3:25:00 PM","3000","893","2107","30"
"1/19/2018","3:30:00 PM","3000","526","2474","18"
"1/19/2018","3:35:00 PM","3000","2567","433","86"
"1/19/2018","3:40:00 PM","3000","813","2187","27"
"1/19/2018","3:45:00 PM","3000","1115","1885","37"
"1/19/2018","3:50:00 PM","3000","2116","884","71"
"1/19/2018","3:55:00 PM","3000","2538","462","85"
"1/19/2018","4:00:00 PM","3000","2482","518","83"
"1/19/2018","4:05:00 PM","3000","1725","1275","58"
"1/19/2018","4:10:00 PM","3000","650","2350","22"
"1/19/2018","4:15:00 PM","3000","1163","1837","39"
"1/19/2018","4:20:00 PM","3000","2691","309","90"
"1/19/2018","4:25:00 PM","3000","1967","1033","66"
"1/19/2018","4:30:00 PM","3000","2057","943","69"
"1/19/2018","4:35:00 PM","3000","2448","552","82"
"1/19/2018","4:40:00 PM","3000","1188","1812","40"
"1/19/2018","4:45:00 PM","3000","1293","1707","43"
"1/19/2018","4:50:00 PM","3000","2135","865","71"
"1/19/2018","5:00:00 PM","3000","1899","1101","63"
"1/19/2018","5:05:00 PM","3000","2453","547","82"
"1/19/2018","5:10:00 PM","3000","1293","1707","43"
"1/19/2018","5:15:00 PM","3000","1013","1987","34"
"1/19/2018","5:20:00 PM","3000","2494","506","83"
"1/19/2018","5:25:00 PM","3000","1732","1268","58"
"1/19/2018","5:30:00 PM","3000","2050","950","68"
"1/19/2018","5:35:00 PM","3000","2421","579","81"
"1/19/2018","5:40:00 PM","3000","1600","1400","53"
"1/19/2018","5:45:00 PM","3000","702","2298","23"
"1/19/2018","5:50:00 PM","3000","2262","738","75"
"1/19/2018","5:55:00 PM","3000","2594","406","86"
"1/19/2018","6:00:00 PM","3000","678","2322","23"
"1/19/2018","6:05:00 PM","3000","560","2440","19"
"1/19/2018","6:10:00 PM","3000","2375","625","79"
"1/19/2018","6:15:00 PM","3000","889","2111","30"
"1/19/2018","6:20:00 PM","3000","749","2251","25"
"1/19/2018","6:25:00 PM","3000","2669","331","89"
"1/19/2018","6:30:00 PM","3000","1214","1786","40"
"1/19/2018","6:35:00 PM","3000","1649","1351","55"
"1/19/2018","6:40:00 PM","3000","2632","368","88"
"1/19/2018","6:45:00 PM","3000","881","2119","29"
"1/19/2018","6:50:00 PM","3000","929","2071","31"
"1/19/2018","6:55:00 PM","3000","2443","557","81"
"1/19/2018","7:05:00 PM","3000","1593","1407","53"
"1/19/2018","7:10:00 PM","3000","1637","1363","55"
"1/19/2018","7:15:00 PM","3000","2006","994","67"
"1/19/2018","7:20:00 PM","3000","2655","345","89"
"1/19/2018","7:25:00 PM","3000","1710","1290","57"
"1/19/2018","7:30:00 PM","3000","1645","1355","55"
"1/19/2018","7:35:00 PM","3000","1703","1297","57"
"1/19/2018","7:40:00 PM","3000","974","2026","32"
"1/19/2018","7:45:00 PM","3000","2132","868","71"
"1/19/2018","7:50:00 PM","3000","944","2056","31"
"1/19/2018","7:55:00 PM","3000","2316","684","77"
"1/19/2018","8:00:00 PM","3000","1546","1454","52"
"1/19/2018","8:05:00 PM","3000","2030","970","68"
"1/19/2018","8:10:00 PM","3000","1876","1124","63"
"1/19/2018","8:15:00 PM","3000","1205","1795","40"
"1/19/2018","8:20:00 PM","3000","866","2134","29"
"1/19/2018","8:25:00 PM","3000","2236","764","75"
"1/19/2018","8:30:00 PM","3000","1216","1784","41"
"1/19/2018","8:35:00 PM","3000","1713","1287","57"
"1/19/2018","8:40:00 PM","3000","2247","753","75"
"1/19/2018","8:45:00 PM","3000","965","2035","32"
"1/19/2018","8:50:00 PM","3000","1744","1256","58"
"1/19/2018","8:55:00 PM","3000","2529","471","84"
"1/19/2018","9:00:00 PM","3000","1627","1373","54"
"1/19/2018","9:05:00 PM","3000","1652","1348","55"
"1/19/2018","9:15:00 PM","3000","689","2311","23"
"1/19/2018","9:20:00 PM","3000","1912","1088","64"
"1/19/2018","9:25:00 PM","3000","728","2272","24"
"1/19/2018","9:30:00 PM","3000","1242","1758","41"
"1/19/2018","9:35:00 PM","3000","2286","714","76"
"1/19/2018","9:40:00 PM","3000","986","2014","33"
"1/19/2018","9:45:00 PM","3000","1387","1613","46"
"1/19/2018","9:50:00 PM","3000","1483","1517","49"
"1/19/2018","9:55:00 PM","3000","630","2370","21"
"1/19/2018","10:00:00 PM","3000","1424","1576","47"
"1/19/2018","10:05:00 PM","3000","584","2416","19"
"1/19/2018","10:10:00 PM","3000","1243","1757","41"
"1/19/2018","10:15:00 PM","3000","1355","1645","45"
"1/19/2018","10:20:00 PM","3000","1689","1311","56"
"1/19/2018","10:25:00 PM","3000","1362","1638","45"
"1/19/2018","10:30:00 PM","3000","635","2365","21"
"1/19/2018","10:35:00 PM","3000","1883","1117","63"
"1/19/2018","10:40:00 PM","3000","540","2460","18"
"1/19/2018","10:45:00 PM","3000","2659","341","89"
"1/19/2018","10:50:00 PM","3000","1104","1896","37"
"1/19/2018","10:55:00 PM","3000","2226","774","74"
"1/19/2018","11:00:00 PM","3000","1514","1486","50"
"1/19/2018","11:05:00 PM","3000","1677","1323","56"
"1/19/2018","11:10:00 PM","3000","1628","1372","54"
"1/19/2018","11:20:00 PM","3000","880","2120","29"
"1/19/2018","11:25:00 PM","3000","1141","1859","38"
"1/19/2018","11:30:00 PM","3000","585","2415","20"
"1/19/2018","11:35:00 PM","3000","1506","1494","50"
"1/19/2018","11:40:00 PM","3000","1408","1592","47"
"1/19/2018","11:45:00 PM","3000","2285","715","76"
"1/19/2018","11:50:00 PM","3000","1651","1349","55"
"1/19/2018","11:55:00 PM","3000","1505","1495","50"
"1/20/2018","12:00:00 AM","3000","1336","1664","45"
"1/20/2018","12:05:00 AM","3000","2275","725","76"
"1/20/2018","12:10:00 AM","3000","2461","539","82"
"1/20/2018","12:15:00 AM","3000","996","2004","33"
"1/20/2018","12:20:00 AM","3000","1077","1923","36"
"1/20/2018","12:25:00 AM","3000","2206","794","74"
"1/20/2018","12:30:00 AM","3000","2621","379","87"
"1/20/2018","12:35:00 AM","3000","1490","1510","50"
"1/20/2018","12:40:00 AM","3000","1352","1648","45"
"1/20/2018","12:45:00 AM","3000","1053","1947","35"
"1/20/2018","12:50:00 AM","3000","2380","620","79"
"1/20/2018","12:55:00 AM","3000","1919","1081","64"
"1/20/2018","1:00:00 AM","3000","1336","1664","45"
"1/20/2018","1:05:00 AM","3000","761","2239","25"
"1/20/2018","1:10:00 AM","3000","587","2413","20"
"1/20/2018","1:15:00 AM","3000","2496","504","83"
"1/20/2018","1:20:00 AM","3000","1825","1175","61"
"1/20/2018","1:30:00 AM","3000","1577","1423","53"
"1/20/2018","1:35:00 AM","3000","2433","567","81"
"1/20/2018","1:40:00 AM","3000","1168","1832","39"
"1/20/2018","1:45:00 AM","3000","1765","1235","59"
"1/20/2018","1:50:00 AM","3000","1709","1291","57"
"1/20/2018","1:55:00 AM","3000","1264","1736","42"
"1/20/2018","2:00:00 AM","3000","2642","358","88"
"1/20/2018","2:05:00 AM","3000","1055","1945","35"
"1/20/2018","2:10:00 AM","3000","2501","499","83"
"1/20/2018","2:15:00 AM","3000","548","2452","18"
"1/20/2018","2:20:00 AM","3000","2661","339","89"
"1/20/2018","2:25:00 AM","3000","1335","1665","45"
"1/20/2018","2:30:00 AM","3000","1478","1522","49"
"1/20/2018","2:35:00 AM","3000","1478","1522","49"
"1/20/2018","2:40:00 AM","3000","1916","1084","64"
"1/20/2018","2:45:00 AM","3000","969","2031","32"
"1/20/2018","2:50:00 AM","3000","947","2053","32"
"1/20/2018","2:55:00 AM","3000","1949","1051","65"
"1/20/2018","3:00:00 AM","3000","540","2460","18"
"1/20/2018","3:05:00 AM","3000","1975","1025","66"
"1/20/2018","3:10:00 AM","3000","1444","1556","48"
"1/20/2018","3:15:00 AM","3000","1500","1500","50"
"1/20/2018","3:20:00 AM","3000","1787","1213","60"
"1/20/2018","3:25:00 AM","3000","1112","1888","37"
"1/20/2018","3:35:00 AM","3000","1492","1508","50"
"1/20/2018","3:40:00 AM","3000","1677","1323","56"
"1/20/2018","3:45:00 AM","3000","1828","1172","61"
"1/20/2018","3:50:00 AM","3000","818","2182","27"
"1/20/2018","3:55:00 AM","3000","2605","395","87"
"1/20/2018","4:00:00 AM","3000","1346","1654","45"
"1/20/2018","4:05:00 AM","3000","1798","1202","60"
"1/20/2018","4:10:00 AM","3000","1343","1657","45"
"1/20/2018","4:15:00 AM","3000","1503","1497","50"
"1/20/2018","4:20:00 AM","3000","2195","805","73"
"1/20/2018","4:25:00 AM","3000","1912","1088","64"
"1/20/2018","4:30:00 AM","3000","611","2389","20"
"1/20/2018","4:35:00 AM","3000","966","2034","32"
"1/20/2018","4:40:00 AM","3000","1786","1214","60"
"1/20/2018","4:45:00 AM","3000","2103","897","70"
"1/20/2018","4:50:00 AM","3000","1934","1066","64"
"1/20/2018","4:55:00 AM","3000","2055","945","69"
"1/20/2018","5:00:00 AM","3000","538","2462","18"
"1/20/2018","5:05:00 AM","3000","1968","1032","66"
"1/20/2018","5:10:00 AM","3000","1021","1979","34"
"1/20/2018","5:15:00 AM","3000","1202","1798","40"
"1/20/2018","5:20:00 AM","3000","1534","1466","51"
"1/20/2018","5:25:00 AM","3000","1256","1744","42"
"1/20/2018","5:30:00 AM","3000","1839","1161","61"
"1/20/2018","5:35:00 AM","3000","1106","1894","37"
"1/20/2018","5:45:00 AM","3000","701","2299","23"
"1/20/2018","5:50:00 AM","3000","1915","1085","64"
"1/20/2018","5:55:00 AM","3000","2140","860","71"
"1/20/2018","6:00:00 AM","3000","842","2158","28"
"1/20/2018","6:05:00 AM","3000","1979","1021","66"
"1/20/2018","6:10:00 AM","3000","1387","1613","46"
"1/20/2018","6:15:00 AM","3000","2588","412","86"
"1/20/2018","6:20:00 AM","3000","1681","1319","56"
"1/20/2018","6:25:00 AM","3000","1871","1129","62"
"1/20/2018","6:30:00 AM","3000","1044","1956","35"
"1/20/2018","6:35:00 AM","3000","706","2294","24"
"1/20/2018","6:40:00 AM","3000","1657","1343","55"
"1/20/2018","6:45:00 AM","3000","2383","617","79"
"1/20/2018","6:50:00 AM","3000","1607","1393","54"
"1/20/2018","6:55:00 AM","3000","1366","1634","46"
"1/20/2018","7:00:00 AM","3000","1232","1768","41"
"1/20/2018","7:05:00 AM","3000","1296","1704","43"
"1/20/2018","7:10:00 AM","3000","909","2091","30"
"1/20/2018","7:15:00 AM","3000","1318","1682","44"
"1/20/2018","7:20:00 AM","3000","2682","318","89"
"1/20/2018","7:25:00 AM","3000","1575","1425","53"
"1/20/2018","7:30:00 AM","3000","1835","1165","61"
"1/20/2018","7:35:00 AM","3000","1352","1648","45"
"1/20/2018","7:40:00 AM","3000","2063","937","69"
"1/20/2018","7:50:00 AM","3000","1600","1400","53"
"1/20/2018","7:55:00 AM","3000","514","2486","17"
"1/20/2018","8:00:00 AM","3000","1294","1706","43"
"1/20/2018","8:05:00 AM","3000","522","2478","17"
"1/20/2018","8:10:00 AM","3000","2409","591","80"
"1/20/2018","8:15:00 AM","3000","1662","1338","55"
"1/20/2018","8:20:00 AM","3000","1500","1500","50"
"1/20/2018","8:25:00 AM","3000","1622","1378","54"
"1/20/2018","8:30:00 AM","3000","710","2290","24"
"1/20/2018","8:35:00 AM","3000","2471","529","82"
"1/20/2018","8:40:00 AM","3000","1757","1243","59"
"1/20/2018","8:45:00 AM","3000","1460","1540","49"
"1/20/2018","8:50:00 AM","3000","984","2016","33"
"1/20/2018","8:55:00 AM","3000","2515","485","84"
"1/20/2018","9:00:00 AM","3000","1975","1025","66"
"1/20/2018","9:05:00 AM","3000","2652","348","88"
"1/20/2018","9:10:00 AM","3000","2009","991","67"
"1/20/2018","9:15:00 AM","3000","2421","579","81"
"1/20/2018","9:20:00 AM","3000","1965","1035","66"
"1/20/2018","9:25:00 AM","3000","2123","877","71"
"1/20/2018","9:30:00 AM","3000","682","2318","23"
"1/20/2018","9:35:00 AM","3000","2011","989","67"
"1/20/2018","9:40:00 AM","3000","1462","1538","49"
"1/20/2018","9:45:00 AM","3000","889","2111","30"
"1/20/2018","9:50:00 AM","3000","1404","1596","47"
"1/20/2018","10:00:00 AM","3000","2610","390","87"
